CMN,sesso,cittadinanza,anno,valore
43030,M,I,2018,1594
43030,M,I,2019,1565
43030,M,I,2020,1567
43030,M,S,2018,144
43030,M,S,2019,140
43030,M,S,2020,137
43030,M,T,2018,1738
43030,M,T,2019,1705
43030,M,T,2020,1704
43030,T,I,2018,3206
43030,T,I,2019,3160
43030,T,I,2020,3165
43030,T,S,2018,314
43030,T,S,2019,294
43030,T,S,2020,271
43030,T,T,2018,3520
43030,T,T,2019,3454
43030,T,T,2020,3436
43031,F,I,2018,3338
43031,F,I,2019,3269
43031,F,I,2020,3231
43031,F,S,2018,587
43031,F,S,2019,598
43031,F,S,2020,579
43031,F,T,2018,3925
43031,F,T,2019,3867
43031,F,T,2020,3810
43031,M,I,2018,3300
43031,M,I,2019,3209
43031,M,I,2020,3216
43031,M,S,2018,522
43031,M,S,2019,536
43031,M,S,2020,517
43031,M,T,2018,3822
43031,M,T,2019,3745
43031,M,T,2020,3733
43031,T,I,2018,6638
43031,T,I,2019,6478
43031,T,I,2020,6447
43031,T,S,2018,1109
43031,T,S,2019,1134
43031,T,S,2020,1096
43031,T,T,2018,7747
43031,T,T,2019,7612
43031,T,T,2020,7543
43032,F,I,2018,328
43032,F,I,2019,328
43032,F,I,2020,316
43032,F,S,2018,31
43032,F,S,2019,26
43032,F,S,2020,27
43032,F,T,2018,359
43032,F,T,2019,354
43032,F,T,2020,343
43032,M,I,2018,341
43032,M,I,2019,330
43032,M,I,2020,324
43032,M,S,2018,28
43032,M,S,2019,28
43032,M,S,2020,30
43032,M,T,2018,369
43032,M,T,2019,358
43032,M,T,2020,354
43032,T,I,2018,669
43032,T,I,2019,658
43032,T,I,2020,640
43032,T,S,2018,59
43032,T,S,2019,54
43032,T,S,2020,57
43032,T,T,2018,728
43032,T,T,2019,712
43032,T,T,2020,697
43033,F,I,2018,4507
43033,F,I,2019,4478
43033,F,I,2020,4440
43033,F,S,2018,516
43033,F,S,2019,523
43033,F,S,2020,561
43033,F,T,2018,5023
43033,F,T,2019,5001
43033,F,T,2020,5001
43033,M,I,2018,4369
43033,M,I,2019,4364
43033,M,I,2020,4308
43033,M,S,2018,605
43033,M,S,2019,603
43033,M,S,2020,670
43033,M,T,2018,4974
43033,M,T,2019,4967
43033,M,T,2020,4978
43033,T,I,2018,8876
43033,T,I,2019,8842
43033,T,I,2020,8748
43033,T,S,2018,1121
43033,T,S,2019,1126
43033,T,S,2020,1231
43033,T,T,2018,9997
43033,T,T,2019,9968
43033,T,T,2020,9979
43034,F,I,2018,402
43034,F,I,2019,407
43034,F,I,2020,394
43034,F,S,2018,51
43034,F,S,2019,40
43034,F,S,2020,43
43034,F,T,2018,453
43034,F,T,2019,447
43034,F,T,2020,437
43034,M,I,2018,383
43034,M,I,2019,378
43034,M,I,2020,376
43034,M,S,2018,39
43034,M,S,2019,38
43034,M,S,2020,36
43034,M,T,2018,422
43034,M,T,2019,416
43034,M,T,2020,412
43034,T,I,2018,785
43034,T,I,2019,785
43034,T,I,2020,770
43034,T,S,2018,90
43034,T,S,2019,78
43034,T,S,2020,79
43034,T,T,2018,875
43034,T,T,2019,863
43034,T,T,2020,849
43035,F,I,2018,438
43035,F,I,2019,425
43035,F,I,2020,419
43035,F,S,2018,93
43035,F,S,2019,89
43035,F,S,2020,92
43035,F,T,2018,531
43035,F,T,2019,514
43035,F,T,2020,511
43035,M,I,2018,408
43035,M,I,2019,406
43035,M,I,2020,411
43035,M,S,2018,78
43035,M,S,2019,68
43035,M,S,2020,70
43035,M,T,2018,486
43035,M,T,2019,474
43035,M,T,2020,481
43035,T,I,2018,846
43035,T,I,2019,831
43035,T,I,2020,830
43035,T,S,2018,171
43035,T,S,2019,157
43035,T,S,2020,162
43035,T,T,2018,1017
43035,T,T,2019,988
43035,T,T,2020,992
43036,F,I,2018,905
43036,F,I,2019,890
43036,F,I,2020,882
43036,F,S,2018,65
43036,F,S,2019,58
43036,F,S,2020,59
43036,F,T,2018,970
43036,F,T,2019,948
43036,F,T,2020,941
43036,M,I,2018,886
43036,M,I,2019,869
43036,M,I,2020,858
43036,M,S,2018,67
43036,M,S,2019,64
43036,M,S,2020,69
43036,M,T,2018,953
43036,M,T,2019,933
43036,M,T,2020,927
43036,T,I,2018,1791
43036,T,I,2019,1759
43036,T,I,2020,1740
43036,T,S,2018,132
43036,T,S,2019,122
43036,T,S,2020,128
43036,T,T,2018,1923
43036,T,T,2019,1881
43036,T,T,2020,1868
43038,F,I,2018,603
43038,F,I,2019,593
43038,F,I,2020,578
43038,F,S,2018,86
43038,F,S,2019,89
43038,F,S,2020,78
43038,F,T,2018,689
43038,F,T,2019,682
43038,F,T,2020,656
43038,M,I,2018,596
43038,M,I,2019,579
43038,M,I,2020,555
43038,M,S,2018,87
43038,M,S,2019,91
43038,M,S,2020,73
43038,M,T,2018,683
43038,M,T,2019,670
43038,M,T,2020,628
43038,T,I,2018,1199
43038,T,I,2019,1172
43038,T,I,2020,1133
43038,T,S,2018,173
43038,T,S,2019,180
43038,T,S,2020,151
43038,T,T,2018,1372
43038,T,T,2019,1352
43038,T,T,2020,1284
43039,F,I,2018,493
43039,F,I,2019,477
43039,F,I,2020,464
43039,F,S,2018,66
43039,F,S,2019,59
43039,F,S,2020,52
43039,F,T,2018,559
43039,F,T,2019,536
43039,F,T,2020,516
43039,M,I,2018,460
43039,M,I,2019,446
43039,M,I,2020,439
43039,M,S,2018,46
43039,M,S,2019,49
43039,M,S,2020,46
43039,M,T,2018,506
43039,M,T,2019,495
43039,M,T,2020,485
43039,T,I,2018,953
43039,T,I,2019,923
43039,T,I,2020,903
43039,T,S,2018,112
43039,T,S,2019,108
43039,T,S,2020,98
43039,T,T,2018,1065
43039,T,T,2019,1031
43039,T,T,2020,1001
43040,F,I,2018,115
43040,F,I,2019,114
43040,F,I,2020,107
43040,F,S,2018,9
43040,F,S,2019,8
43040,F,S,2020,9
43040,F,T,2018,124
43040,F,T,2019,122
43040,F,T,2020,116
43040,M,I,2018,110
43040,M,I,2019,102
43040,M,I,2020,98
43040,M,S,2018,11
43040,M,S,2019,8
43040,M,S,2020,7
43040,M,T,2018,121
43040,M,T,2019,110
43040,M,T,2020,105
43040,T,I,2018,225
43040,T,I,2019,216
43040,T,I,2020,205
43040,T,S,2018,20
43040,T,S,2019,16
43040,T,S,2020,16
43040,T,T,2018,245
43040,T,T,2019,232
43040,T,T,2020,221
43041,F,I,2018,3097
43041,F,I,2019,3088
43041,F,I,2020,3023
43041,F,S,2018,219
43041,F,S,2019,195
43041,F,S,2020,195
43041,F,T,2018,3316
43041,F,T,2019,3283
43041,F,T,2020,3218
43041,M,I,2018,3086
43041,M,I,2019,3066
43041,M,I,2020,3004
43041,M,S,2018,125
43041,M,S,2019,119
43041,M,S,2020,128
43041,M,T,2018,3211
43041,M,T,2019,3185
43041,M,T,2020,3132
43041,T,I,2018,6183
43041,T,I,2019,6154
43041,T,I,2020,6027
43041,T,S,2018,344
43041,T,S,2019,314
43041,T,S,2020,323
43041,T,T,2018,6527
43041,T,T,2019,6468
43041,T,T,2020,6350
43042,F,I,2018,4964
43042,F,I,2019,5019
43042,F,I,2020,5044
43042,F,S,2018,893
43042,F,S,2019,845
43042,F,S,2020,911
43042,F,T,2018,5857
43042,F,T,2019,5864
43042,F,T,2020,5955
43042,M,I,2018,4932
43042,M,I,2019,4980
43042,M,I,2020,5047
43042,M,S,2018,1271
43042,M,S,2019,1108
43042,M,S,2020,1161
43042,M,T,2018,6203
43042,M,T,2019,6088
43042,M,T,2020,6208
43042,T,I,2018,9896
43042,T,I,2019,9999
43042,T,I,2020,10091
43042,T,S,2018,2164
43042,T,S,2019,1953
43042,T,S,2020,2072
43042,T,T,2018,12060
43042,T,T,2019,11952
43042,T,T,2020,12163
43043,F,I,2018,7424
43043,F,I,2019,7449
43043,F,I,2020,7319
43043,F,S,2018,680
43043,F,S,2019,705
43043,F,S,2020,683
43043,F,T,2018,8104
43043,F,T,2019,8154
43043,F,T,2020,8002
43043,M,I,2018,7143
43043,M,I,2019,7145
43043,M,I,2020,7007
43043,M,S,2018,564
43043,M,S,2019,603
43043,M,S,2020,643
43043,M,T,2018,7707
43043,M,T,2019,7748
43043,M,T,2020,7650
43043,T,I,2018,14567
43043,T,I,2019,14594
43043,T,I,2020,14326
43043,T,S,2018,1244
43043,T,S,2019,1308
43043,T,S,2020,1326
43043,T,T,2018,15811
43043,T,T,2019,15902
43043,T,T,2020,15652
43044,F,I,2018,10079
43044,F,I,2019,10048
43044,F,I,2020,9940
43044,F,S,2018,813
43044,F,S,2019,855
43044,F,S,2020,831
43044,F,T,2018,10892
43044,F,T,2019,10903
43044,F,T,2020,10771
43044,M,I,2018,9510
43044,M,I,2019,9514
43044,M,I,2020,9391
43044,M,S,2018,719
43044,M,S,2019,696
43044,M,S,2020,703
43044,M,T,2018,10229
43044,M,T,2019,10210
43044,M,T,2020,10094
43044,T,I,2018,19589
43044,T,I,2019,19562
43044,T,I,2020,19331
43044,T,S,2018,1532
43044,T,S,2019,1551
43044,T,S,2020,1534
43044,T,T,2018,21121
43044,T,T,2019,21113
43044,T,T,2020,20865
43045,F,I,2018,398
43045,F,I,2019,398
43045,F,I,2020,387
43045,F,S,2018,34
43045,F,S,2019,37
43045,F,S,2020,34
43045,F,T,2018,432
43045,F,T,2019,435
43045,F,T,2020,421
43045,M,I,2018,379
43045,M,I,2019,379
43045,M,I,2020,371
43045,M,S,2018,26
43045,M,S,2019,26
43045,M,S,2020,27
43045,M,T,2018,405
43045,M,T,2019,405
43045,M,T,2020,398
43045,T,I,2018,777
43045,T,I,2019,777
43045,T,I,2020,758
43045,T,S,2018,60
43045,T,S,2019,63
43045,T,S,2020,61
43045,T,T,2018,837
43045,T,T,2019,840
43045,T,T,2020,819
43046,F,I,2018,1530
43046,F,I,2019,1488
43046,F,I,2020,1442
43046,F,S,2018,151
43046,F,S,2019,151
43046,F,S,2020,141
43046,F,T,2018,1681
43046,F,T,2019,1639
43046,F,T,2020,1583
43046,M,I,2018,1504
43046,M,I,2019,1483
43046,M,I,2020,1459
43046,M,S,2018,112
43046,M,S,2019,114
43046,M,S,2020,107
43046,M,T,2018,1616
43046,M,T,2019,1597
43046,M,T,2020,1566
43046,T,I,2018,3034
43046,T,I,2019,2971
43046,T,I,2020,2901
43046,T,S,2018,263
43046,T,S,2019,265
43046,T,S,2020,248
43046,T,T,2018,3297
43046,T,T,2019,3236
43046,T,T,2020,3149
43047,F,I,2018,5851
43047,F,I,2019,5808
43047,F,I,2020,5664
43047,F,S,2018,568
43047,F,S,2019,565
43047,F,S,2020,536
43047,F,T,2018,6419
43047,F,T,2019,6373
43047,F,T,2020,6200
43047,M,I,2018,5582
43047,M,I,2019,5528
43047,M,I,2020,5407
43047,M,S,2018,396
43047,M,S,2019,403
43047,M,S,2020,402
43047,M,T,2018,5978
43047,M,T,2019,5931
43047,M,T,2020,5809
43047,T,I,2018,11433
43047,T,I,2019,11336
43047,T,I,2020,11071
43047,T,S,2018,964
43047,T,S,2019,968
43047,T,S,2020,938
43047,T,T,2018,12397
43047,T,T,2019,12304
43047,T,T,2020,12009
43048,F,I,2018,621
43048,F,I,2019,609
43048,F,I,2020,603
43048,F,S,2018,85
43048,F,S,2019,87
43048,F,S,2020,70
43048,F,T,2018,706
43048,F,T,2019,696
43048,F,T,2020,673
43048,M,I,2018,578
43048,M,I,2019,573
43048,M,I,2020,555
43048,M,S,2018,64
43048,M,S,2019,62
43048,M,S,2020,57
43048,M,T,2018,642
43048,M,T,2019,635
43048,M,T,2020,612
43048,T,I,2018,1199
43048,T,I,2019,1182
43048,T,I,2020,1158
43048,T,S,2018,149
43048,T,S,2019,149
43048,T,S,2020,127
43048,T,T,2018,1348
43048,T,T,2019,1331
43048,T,T,2020,1285
43049,F,I,2018,1480
43049,F,I,2019,1447
43049,F,I,2020,1433
43049,F,S,2018,169
43049,F,S,2019,170
43049,F,S,2020,164
43049,F,T,2018,1649
43049,F,T,2019,1617
43049,F,T,2020,1597
43049,M,I,2018,1364
43049,M,I,2019,1340
43049,M,I,2020,1328
43049,M,S,2018,149
43049,M,S,2019,151
43049,M,S,2020,155
43049,M,T,2018,1513
43049,M,T,2019,1491
43049,M,T,2020,1483
43049,T,I,2018,2844
43049,T,I,2019,2787
43049,T,I,2020,2761
43049,T,S,2018,318
43049,T,S,2019,321
43049,T,S,2020,319
43049,T,T,2018,3162
43049,T,T,2019,3108
43049,T,T,2020,3080
43050,F,I,2018,172
43050,F,I,2019,173
43050,F,I,2020,165
43050,F,S,2018,35
43050,F,S,2019,37
43050,F,S,2020,37
43050,F,T,2018,207
43050,F,T,2019,210
43050,F,T,2020,202
43050,M,I,2018,176
43050,M,I,2019,174
43050,M,I,2020,167
43050,M,S,2018,47
43050,M,S,2019,46
43050,M,S,2020,47
43050,M,T,2018,223
43050,M,T,2019,220
43050,M,T,2020,214
43050,T,I,2018,348
43050,T,I,2019,347
43050,T,I,2020,332
43050,T,S,2018,82
43050,T,S,2019,83
43050,T,S,2020,84
43050,T,T,2018,430
43050,T,T,2019,430
43050,T,T,2020,416
43051,F,I,2018,435
43051,F,I,2019,433
43051,F,I,2020,431
43051,F,S,2018,34
43051,F,S,2019,35
43051,F,S,2020,37
43051,F,T,2018,469
43051,F,T,2019,468
43051,F,T,2020,468
43051,M,I,2018,434
43051,M,I,2019,431
43051,M,I,2020,428
43051,M,S,2018,15
43051,M,S,2019,14
43051,M,S,2020,14
43051,M,T,2018,449
43051,M,T,2019,445
43051,M,T,2020,442
43051,T,I,2018,869
43051,T,I,2019,864
43051,T,I,2020,859
43051,T,S,2018,49
43051,T,S,2019,49
43051,T,S,2020,51
43051,T,T,2018,918
43051,T,T,2019,913
43051,T,T,2020,910
43052,F,I,2018,434
43052,F,I,2019,432
43052,F,I,2020,425
43052,F,S,2018,64
43052,F,S,2019,70
43052,F,S,2020,62
43052,F,T,2018,498
43052,F,T,2019,502
43052,F,T,2020,487
43052,M,I,2018,471
43052,M,I,2019,468
43052,M,I,2020,480
43052,M,S,2018,62
43052,M,S,2019,72
43052,M,S,2020,64
43052,M,T,2018,533
43052,M,T,2019,540
43052,M,T,2020,544
43052,T,I,2018,905
43052,T,I,2019,900
43052,T,I,2020,905
43052,T,S,2018,126
43052,T,S,2019,142
43052,T,S,2020,126
43052,T,T,2018,1031
43052,T,T,2019,1042
43052,T,T,2020,1031
43053,F,I,2018,8907
43053,F,I,2019,8801
43053,F,I,2020,8677
43053,F,S,2018,897
43053,F,S,2019,875
43053,F,S,2020,866
43053,F,T,2018,9804
43053,F,T,2019,9676
43053,F,T,2020,9543
43053,M,I,2018,8442
43053,M,I,2019,8320
43053,M,I,2020,8195
43053,M,S,2018,799
43053,M,S,2019,776
43053,M,S,2020,760
43053,M,T,2018,9241
43053,M,T,2019,9096
43053,M,T,2020,8955
43053,T,I,2018,17349
43053,T,I,2019,17121
43053,T,I,2020,16872
43053,T,S,2018,1696
43053,T,S,2019,1651
43053,T,S,2020,1626
43053,T,T,2018,19045
43053,T,T,2019,18772
43053,T,T,2020,18498
43054,F,I,2018,4296
43054,F,I,2019,4270
43054,F,I,2020,4234
43054,F,S,2018,427
43054,F,S,2019,414
43054,F,S,2020,393
43054,F,T,2018,4723
43054,F,T,2019,4684
43054,F,T,2020,4627
43054,M,I,2018,4199
43054,M,I,2019,4185
43054,M,I,2020,4139
43054,M,S,2018,363
43054,M,S,2019,365
43054,M,S,2020,357
43054,M,T,2018,4562
43054,M,T,2019,4550
43054,M,T,2020,4496
43054,T,I,2018,8495
43054,T,I,2019,8455
43054,T,I,2020,8373
43054,T,S,2018,790
43054,T,S,2019,779
43054,T,S,2020,750
43054,T,T,2018,9285
43054,T,T,2019,9234
43054,T,T,2020,9123
43055,F,I,2018,1211
43055,F,I,2019,1193
43055,F,I,2020,1163
43055,F,S,2018,65
43055,F,S,2019,69
43055,F,S,2020,62
43055,F,T,2018,1276
43055,F,T,2019,1262
43055,F,T,2020,1225
43055,M,I,2018,1235
43055,M,I,2019,1217
43055,M,I,2020,1182
43055,M,S,2018,46
43055,M,S,2019,46
43055,M,S,2020,41
43055,M,T,2018,1281
43055,M,T,2019,1263
43055,M,T,2020,1223
43055,T,I,2018,2446
43055,T,I,2019,2410
43055,T,I,2020,2345
43055,T,S,2018,111
43055,T,S,2019,115
43055,T,S,2020,103
43055,T,T,2018,2557
43055,T,T,2019,2525
43055,T,T,2020,2448
43056,F,I,2018,186
43056,F,I,2019,180
43056,F,I,2020,174
43056,F,S,2018,25
43056,F,S,2019,24
43056,F,S,2020,24
43056,F,T,2018,211
43056,F,T,2019,204
43056,F,T,2020,198
43056,M,I,2018,180
43056,M,I,2019,176
43056,M,I,2020,169
43056,M,S,2018,16
43056,M,S,2019,15
43056,M,S,2020,14
43056,M,T,2018,196
43056,M,T,2019,191
43056,M,T,2020,183
43056,T,I,2018,366
43056,T,I,2019,356
43056,T,I,2020,343
43056,T,S,2018,41
43056,T,S,2019,39
43056,T,S,2020,38
43056,T,T,2018,407
43056,T,T,2019,395
43056,T,T,2020,381
43057,F,I,2018,512
43057,F,I,2019,498
43057,F,I,2020,485
43057,F,S,2018,41
43057,F,S,2019,46
43057,F,S,2020,42
43057,F,T,2018,553
43057,F,T,2019,544
43057,F,T,2020,527
43057,M,I,2018,471
43057,M,I,2019,452
43057,M,I,2020,450
43057,M,S,2018,29
43057,M,S,2019,28
43057,M,S,2020,28
43057,M,T,2018,500
43057,M,T,2019,480
43057,M,T,2020,478
43057,T,I,2018,983
43057,T,I,2019,950
43057,T,I,2020,935
43057,T,S,2018,70
43057,T,S,2019,74
43057,T,S,2020,70
43057,T,T,2018,1053
43057,T,T,2019,1024
43057,T,T,2020,1005
43058,F,I,2018,442
43058,F,I,2019,427
43058,F,I,2020,408
43058,F,S,2018,54
43058,F,S,2019,55
43058,F,S,2020,57
43058,F,T,2018,496
43058,F,T,2019,482
43058,F,T,2020,465
43058,M,I,2018,460
43058,M,I,2019,438
43058,M,I,2020,420
43058,M,S,2018,40
43058,M,S,2019,36
43058,M,S,2020,34
43058,M,T,2018,500
43058,M,T,2019,474
43058,M,T,2020,454
43058,T,I,2018,902
43058,T,I,2019,865
43058,T,I,2020,828
43058,T,S,2018,94
43058,T,S,2019,91
43058,T,S,2020,91
43058,T,T,2018,996
43058,T,T,2019,956
43058,T,T,2020,919
44001,F,I,2018,1306
44001,F,I,2019,1277
44001,F,I,2020,1241
44001,F,S,2018,45
44001,F,S,2019,45
44001,F,S,2020,47
44001,F,T,2018,1351
44001,F,T,2019,1322
44001,F,T,2020,1288
44001,M,I,2018,1321
44001,M,I,2019,1297
44001,M,I,2020,1265
44001,M,S,2018,32
44001,M,S,2019,27
44001,M,S,2020,22
44001,M,T,2018,1353
44001,M,T,2019,1324
44001,M,T,2020,1287
44001,T,I,2018,2627
44001,T,I,2019,2574
44001,T,I,2020,2506
44001,T,S,2018,77
44001,T,S,2019,72
44001,T,S,2020,69
44001,T,T,2018,2704
44001,T,T,2019,2646
44001,T,T,2020,2575
44002,F,I,2018,1808
44002,F,I,2019,1785
44002,F,I,2020,1777
44002,F,S,2018,90
44002,F,S,2019,102
44002,F,S,2020,101
44002,F,T,2018,1898
44002,F,T,2019,1887
44002,F,T,2020,1878
44002,M,I,2018,1761
44002,M,I,2019,1747
44002,M,I,2020,1731
44002,M,S,2018,70
44002,M,S,2019,71
44002,M,S,2020,59
44002,M,T,2018,1831
44002,M,T,2019,1818
44002,M,T,2020,1790
44002,T,I,2018,3569
44002,T,I,2019,3532
44002,T,I,2020,3508
44002,T,S,2018,160
44002,T,S,2019,173
44002,T,S,2020,160
44002,T,T,2018,3729
44002,T,T,2019,3705
44002,T,T,2020,3668
44005,F,I,2018,849
44005,F,I,2019,846
44005,F,I,2020,835
44005,F,S,2018,37
44005,F,S,2019,40
44005,F,S,2020,45
44005,F,T,2018,886
44005,F,T,2019,886
44005,F,T,2020,880
44005,M,I,2018,820
44005,M,I,2019,803
44005,M,I,2020,804
44005,M,S,2018,22
44005,M,S,2019,22
44005,M,S,2020,24
44005,M,T,2018,842
44005,M,T,2019,825
44005,M,T,2020,828
44005,T,I,2018,1669
44005,T,I,2019,1649
44005,T,I,2020,1639
44005,T,S,2018,59
44005,T,S,2019,62
44005,T,S,2020,69
44005,T,T,2018,1728
44005,T,T,2019,1711
44005,T,T,2020,1708
44006,F,I,2018,518
44006,F,I,2019,505
44006,F,I,2020,502
44006,F,S,2018,20
44006,F,S,2019,20
44006,F,S,2020,13
44006,F,T,2018,538
44006,F,T,2019,525
44006,F,T,2020,515
44006,M,I,2018,550
44006,M,I,2019,533
44006,M,I,2020,522
44006,M,S,2018,3
44006,M,S,2019,3
44006,M,S,2020,3
44006,M,T,2018,553
44006,M,T,2019,536
44006,M,T,2020,525
44006,T,I,2018,1068
44006,T,I,2019,1038
44006,T,I,2020,1024
44006,T,S,2018,23
44006,T,S,2019,23
44006,T,S,2020,16
44006,T,T,2018,1091
44006,T,T,2019,1061
44006,T,T,2020,1040
44007,F,I,2018,23223
44007,F,I,2019,22900
44007,F,I,2020,22504
44007,F,S,2018,1658
44007,F,S,2019,1653
44007,F,S,2020,1603
44007,F,T,2018,24881
44007,F,T,2019,24553
44007,F,T,2020,24107
44007,M,I,2018,22018
44007,M,I,2019,21694
44007,M,I,2020,21266
44007,M,S,2018,1142
44007,M,S,2019,1157
44007,M,S,2020,1181
44007,M,T,2018,23160
44007,M,T,2019,22851
44007,M,T,2020,22447
44007,T,I,2018,45241
44007,T,I,2019,44594
44007,T,I,2020,43770
44007,T,S,2018,2800
44007,T,S,2019,2810
44007,T,S,2020,2784
44007,T,T,2018,48041
44007,T,T,2019,47404
44007,T,T,2020,46554
44010,F,I,2018,471
44010,F,I,2019,467
44010,F,I,2020,445
44010,F,S,2018,49
44010,F,S,2019,48
44010,F,S,2020,49
44010,F,T,2018,520
44010,F,T,2019,515
44010,F,T,2020,494
44010,M,I,2018,451
44010,M,I,2019,442
44010,M,I,2020,441
44010,M,S,2018,48
44010,M,S,2019,47
44010,M,S,2020,50
44010,M,T,2018,499
44010,M,T,2019,489
44010,M,T,2020,491
44010,T,I,2018,922
44010,T,I,2019,909
44010,T,I,2020,886
44010,T,S,2018,97
44010,T,S,2019,95
44010,T,S,2020,99
44010,T,T,2018,1019
44010,T,T,2019,1004
44010,T,T,2020,985
44011,F,I,2018,4000
44011,F,I,2019,3947
44011,F,I,2020,3944
44011,F,S,2018,338
44011,F,S,2019,330
44011,F,S,2020,326
44011,F,T,2018,4338
44011,F,T,2019,4277
44011,F,T,2020,4270
44011,M,I,2018,3946
44011,M,I,2019,3923
44011,M,I,2020,3890
44011,M,S,2018,299
44011,M,S,2019,307
44011,M,S,2020,298
44011,M,T,2018,4245
44011,M,T,2019,4230
44011,M,T,2020,4188
44011,T,I,2018,7946
44011,T,I,2019,7870
44011,T,I,2020,7834
44011,T,S,2018,637
44011,T,S,2019,637
44011,T,S,2020,624
44011,T,T,2018,8583
44011,T,T,2019,8507
44011,T,T,2020,8458
44012,F,I,2018,1297
44012,F,I,2019,1284
44012,F,I,2020,1268
44012,F,S,2018,82
44012,F,S,2019,78
44012,F,S,2020,66
44012,F,T,2018,1379
44012,F,T,2019,1362
44012,F,T,2020,1334
44012,M,I,2018,1286
44012,M,I,2019,1267
44012,M,I,2020,1255
44012,M,S,2018,56
44012,M,S,2019,55
44012,M,S,2020,50
44012,M,T,2018,1342
44012,M,T,2019,1322
44012,M,T,2020,1305
44012,T,I,2018,2583
44012,T,I,2019,2551
44012,T,I,2020,2523
44012,T,S,2018,138
44012,T,S,2019,133
44012,T,S,2020,116
44012,T,T,2018,2721
44012,T,T,2019,2684
44012,T,T,2020,2639
44013,F,I,2018,1056
44013,F,I,2019,1050
44013,F,I,2020,1037
44013,F,S,2018,124
44013,F,S,2019,113
44013,F,S,2020,115
44013,F,T,2018,1180
44013,F,T,2019,1163
44013,F,T,2020,1152
44013,M,I,2018,1034
44013,M,I,2019,1025
44013,M,I,2020,997
44013,M,S,2018,121
44013,M,S,2019,112
44013,M,S,2020,121
44013,M,T,2018,1155
44013,M,T,2019,1137
44013,M,T,2020,1118
44013,T,I,2018,2090
44013,T,I,2019,2075
44013,T,I,2020,2034
44013,T,S,2018,245
44013,T,S,2019,225
44013,T,S,2020,236
44013,T,T,2018,2335
44013,T,T,2019,2300
44013,T,T,2020,2270
44014,F,I,2018,1766
44014,F,I,2019,1749
44014,F,I,2020,1738
44014,F,S,2018,132
44014,F,S,2019,114
44014,F,S,2020,116
44014,F,T,2018,1898
44014,F,T,2019,1863
44014,F,T,2020,1854
44014,M,I,2018,1732
44014,M,I,2019,1714
44014,M,I,2020,1710
44014,M,S,2018,91
44014,M,S,2019,96
44014,M,S,2020,91
44014,M,T,2018,1823
44014,M,T,2019,1810
44014,M,T,2020,1801
44014,T,I,2018,3498
44014,T,I,2019,3463
44014,T,I,2020,3448
44014,T,S,2018,223
44014,T,S,2019,210
44014,T,S,2020,207
44014,T,T,2018,3721
44014,T,T,2019,3673
44014,T,T,2020,3655
44015,F,I,2018,1381
44015,F,I,2019,1361
44015,F,I,2020,1356
44015,F,S,2018,136
44015,F,S,2019,144
44015,F,S,2020,126
44015,F,T,2018,1517
44015,F,T,2019,1505
44015,F,T,2020,1482
44015,M,I,2018,1403
44015,M,I,2019,1389
44015,M,I,2020,1374
44015,M,S,2018,118
44015,M,S,2019,116
44015,M,S,2020,125
44015,M,T,2018,1521
44015,M,T,2019,1505
44015,M,T,2020,1499
44015,T,I,2018,2784
44015,T,I,2019,2750
44015,T,I,2020,2730
44015,T,S,2018,254
44015,T,S,2019,260
44015,T,S,2020,251
44015,T,T,2018,3038
44015,T,T,2019,3010
44015,T,T,2020,2981
44016,F,I,2018,458
44016,F,I,2019,447
44016,F,I,2020,432
44016,F,S,2018,26
44016,F,S,2019,28
44016,F,S,2020,27
44016,F,T,2018,484
44016,F,T,2019,475
44016,F,T,2020,459
44016,M,I,2018,423
44016,M,I,2019,408
44016,M,I,2020,391
44016,M,S,2018,24
44016,M,S,2019,25
44016,M,S,2020,22
44016,M,T,2018,447
44016,M,T,2019,433
44016,M,T,2020,413
44016,T,I,2018,881
44016,T,I,2019,855
44016,T,I,2020,823
44016,T,S,2018,50
44016,T,S,2019,53
44016,T,S,2020,49
44016,T,T,2018,931
44016,T,T,2019,908
44016,T,T,2020,872
44017,F,I,2018,2567
44017,F,I,2019,2572
44017,F,I,2020,2547
44017,F,S,2018,231
44017,F,S,2019,221
44017,F,S,2020,219
44017,F,T,2018,2798
44017,F,T,2019,2793
44017,F,T,2020,2766
44017,M,I,2018,2377
44017,M,I,2019,2386
44017,M,I,2020,2383
44017,M,S,2018,212
44017,M,S,2019,222
44017,M,S,2020,206
44017,M,T,2018,2589
44017,M,T,2019,2608
44017,M,T,2020,2589
44017,T,I,2018,4944
44017,T,I,2019,4958
44017,T,I,2020,4930
44017,T,S,2018,443
44017,T,S,2019,443
44017,T,S,2020,425
44017,T,T,2018,5387
44017,T,T,2019,5401
44017,T,T,2020,5355
44020,F,I,2018,4412
44020,F,I,2019,4399
44020,F,I,2020,4310
44020,F,S,2018,191
44020,F,S,2019,203
44020,F,S,2020,190
44020,F,T,2018,4603
44020,F,T,2019,4602
44020,F,T,2020,4500
44020,M,I,2018,4430
44020,M,I,2019,4405
44020,M,I,2020,4279
44020,M,S,2018,162
44020,M,S,2019,135
44020,M,S,2020,137
44020,M,T,2018,4592
44020,M,T,2019,4540
44020,M,T,2020,4416
44020,T,I,2018,8842
44020,T,I,2019,8804
44020,T,I,2020,8589
44020,T,S,2018,353
44020,T,S,2019,338
44020,T,S,2020,327
44020,T,T,2018,9195
44020,T,T,2019,9142
44020,T,T,2020,8916
